,FIPS_code,State,County,"Estimated Rate Per 1,000",state,county,year,% smoke daily
2520,47185,Tennessee,White County,11.2,Tennessee,White County,2012.0,22.58
2521,47187,Tennessee,Williamson County,7.3,Tennessee,Williamson County,2012.0,9.95
2522,47189,Tennessee,Wilson County,9.9,Tennessee,Wilson County,2012.0,17.03
2523,48001,Texas,Anderson County,10.4,Texas,Anderson County,2012.0,19.83
2524,48003,Texas,Andrews County,8.4,Texas,Andrews County,2012.0,15.4
2525,48005,Texas,Angelina County,13.5,Texas,Angelina County,2012.0,17.51
2526,48007,Texas,Aransas County,13.1,Texas,Aransas County,2012.0,15.12
2527,48009,Texas,Archer County,10.8,Texas,Archer County,2012.0,15.57
2528,48011,Texas,Armstrong County,10.8,Texas,Armstrong County,2012.0,12.87
2529,48013,Texas,Atascosa County,11.3,Texas,Atascosa County,2012.0,12.59
2530,48015,Texas,Austin County,9.9,Texas,Austin County,2012.0,13.82
2531,48017,Texas,Bailey County,9.2,Texas,Bailey County,2012.0,13.71
2532,48019,Texas,Bandera County,10.7,Texas,Bandera County,2012.0,13.95
2533,48021,Texas,Bastrop County,9.7,Texas,Bastrop County,2012.0,13.93
2534,48023,Texas,Baylor County,11.7,Texas,Baylor County,2012.0,14.99
2535,48025,Texas,Bee County,8.5,Texas,Bee County,2012.0,15.23
2536,48027,Texas,Bell County,9.8,Texas,Bell County,2012.0,13.51
2537,48029,Texas,Bexar County,9.2,Texas,Bexar County,2012.0,11.4
2538,48031,Texas,Blanco County,10.9,Texas,Blanco County,2012.0,12.78
2539,48033,Texas,Borden County,11.9,Texas,Borden County,2012.0,11.57
2540,48035,Texas,Bosque County,10.9,Texas,Bosque County,2012.0,16.45
2541,48037,Texas,Bowie County,12.8,Texas,Bowie County,2012.0,16.57
2542,48039,Texas,Brazoria County,10.8,Texas,Brazoria County,2012.0,12.15
2543,48041,Texas,Brazos County,7.6,Texas,Brazos County,2012.0,10.71
2544,48043,Texas,Brewster County,10.4,Texas,Brewster County,2012.0,9.5
2545,48045,Texas,Briscoe County,11.0,Texas,Briscoe County,2012.0,14.49
2546,48047,Texas,Brooks County,9.8,Texas,Brooks County,2012.0,10.39
2547,48049,Texas,Brown County,11.8,Texas,Brown County,2012.0,17.27
2548,48051,Texas,Burleson County,11.2,Texas,Burleson County,2012.0,17.09
2549,48053,Texas,Burnet County,10.8,Texas,Burnet County,2012.0,15.5
2550,48055,Texas,Caldwell County,10.3,Texas,Caldwell County,2012.0,14.48
2551,48057,Texas,Calhoun County,10.8,Texas,Calhoun County,2012.0,13.22
2552,48059,Texas,Callahan County,10.4,Texas,Callahan County,2012.0,17.41
2553,48061,Texas,Cameron County,8.5,Texas,Cameron County,2012.0,8.13
2554,48063,Texas,Camp County,11.5,Texas,Camp County,2012.0,16.81
2555,48065,Texas,Carson County,10.1,Texas,Carson County,2012.0,14.2
2556,48067,Texas,Cass County,13.4,Texas,Cass County,2012.0,18.03
2557,48069,Texas,Castro County,9.9,Texas,Castro County,2012.0,13.0
2558,48071,Texas,Chambers County,9.6,Texas,Chambers County,2012.0,14.73
2559,48073,Texas,Cherokee County,12.8,Texas,Cherokee County,2012.0,18.02
2560,48075,Texas,Childress County,9.2,Texas,Childress County,2012.0,15.71
2561,48077,Texas,Clay County,10.4,Texas,Clay County,2012.0,16.27
2562,48079,Texas,Cochran County,10.8,Texas,Cochran County,2012.0,13.2
2563,48081,Texas,Coke County,11.5,Texas,Coke County,2012.0,15.12
2564,48083,Texas,Coleman County,11.5,Texas,Coleman County,2012.0,17.89
2565,48085,Texas,Collin County,8.6,Texas,Collin County,2012.0,8.82
2566,48087,Texas,Collingsworth County,10.9,Texas,Collingsworth County,2012.0,13.46
2567,48089,Texas,Colorado County,11.4,Texas,Colorado County,2012.0,14.45
2568,48091,Texas,Comal County,7.5,Texas,Comal County,2012.0,11.44
2569,48093,Texas,Comanche County,12.2,Texas,Comanche County,2012.0,15.34
2570,48095,Texas,Concho County,8.4,Texas,Concho County,2012.0,14.72
2571,48097,Texas,Cooke County,10.0,Texas,Cooke County,2012.0,16.99
2572,48099,Texas,Coryell County,9.7,Texas,Coryell County,2012.0,16.23
2573,48101,Texas,Cottle County,12.0,Texas,Cottle County,2012.0,12.52
2574,48103,Texas,Crane County,9.5,Texas,Crane County,2012.0,14.05
2575,48105,Texas,Crockett County,9.9,Texas,Crockett County,2012.0,15.05
2576,48107,Texas,Crosby County,10.0,Texas,Crosby County,2012.0,12.71
2577,48109,Texas,Culberson County,10.8,Texas,Culberson County,2012.0,11.12
2578,48111,Texas,Dallam County,8.5,Texas,Dallam County,2012.0,17.51
2579,48113,Texas,Dallas County,8.8,Texas,Dallas County,2012.0,12.87
2580,48115,Texas,Dawson County,10.0,Texas,Dawson County,2012.0,16.12
2581,48117,Texas,Deaf Smith County,8.8,Texas,Deaf Smith County,2012.0,12.55
2582,48119,Texas,Delta County,11.9,Texas,Delta County,2012.0,17.08
2583,48121,Texas,Denton County,8.1,Texas,Denton County,2012.0,10.56
2584,48123,Texas,DeWitt County,11.2,Texas,DeWitt County,2012.0,16.04
2585,48125,Texas,Dickens County,9.9,Texas,Dickens County,2012.0,16.1
2586,48127,Texas,Dimmit County,9.1,Texas,Dimmit County,2012.0,10.79
2587,48129,Texas,Donley County,11.6,Texas,Donley County,2012.0,15.5
2588,48131,Texas,Duval County,9.8,Texas,Duval County,2012.0,10.74
2589,48133,Texas,Eastland County,9.8,Texas,Eastland County,2012.0,17.55
2590,48135,Texas,Ector County,8.2,Texas,Ector County,2012.0,16.39
2591,48137,Texas,Edwards County,11.8,Texas,Edwards County,2012.0,11.24
2592,48139,Texas,Ellis County,10.7,Texas,Ellis County,2012.0,14.61
2593,48141,Texas,El Paso County,10.2,Texas,El Paso County,2012.0,10.78
2594,48143,Texas,Erath County,8.4,Texas,Erath County,2012.0,14.84
2595,48145,Texas,Falls County,12.4,Texas,Falls County,2012.0,17.1
2596,48147,Texas,Fannin County,10.4,Texas,Fannin County,2012.0,18.53
2597,48149,Texas,Fayette County,12.2,Texas,Fayette County,2012.0,14.59
2598,48151,Texas,Fisher County,11.3,Texas,Fisher County,2012.0,14.33
2599,48153,Texas,Floyd County,10.5,Texas,Floyd County,2012.0,12.1
2600,48155,Texas,Foard County,11.8,Texas,Foard County,2012.0,15.04
2601,48157,Texas,Fort Bend County,9.5,Texas,Fort Bend County,2012.0,8.73
2602,48159,Texas,Franklin County,11.1,Texas,Franklin County,2012.0,14.68
2603,48161,Texas,Freestone County,11.9,Texas,Freestone County,2012.0,18.47
2604,48163,Texas,Frio County,7.9,Texas,Frio County,2012.0,12.86
2605,48165,Texas,Gaines County,8.1,Texas,Gaines County,2012.0,16.42
2606,48167,Texas,Galveston County,10.6,Texas,Galveston County,2012.0,12.54
2607,48169,Texas,Garza County,8.0,Texas,Garza County,2012.0,16.58
2608,48171,Texas,Gillespie County,13.0,Texas,Gillespie County,2012.0,13.34
2609,48173,Texas,Glasscock County,9.5,Texas,Glasscock County,2012.0,12.31
2610,48175,Texas,Goliad County,12.0,Texas,Goliad County,2012.0,13.36
2611,48177,Texas,Gonzales County,11.2,Texas,Gonzales County,2012.0,13.72
2612,48179,Texas,Gray County,10.4,Texas,Gray County,2012.0,17.77
2613,48181,Texas,Grayson County,10.3,Texas,Grayson County,2012.0,17.51
2614,48183,Texas,Gregg County,11.1,Texas,Gregg County,2012.0,16.82
2615,48185,Texas,Grimes County,12.2,Texas,Grimes County,2012.0,17.8
2616,48187,Texas,Guadalupe County,11.2,Texas,Guadalupe County,2012.0,12.39
2617,48189,Texas,Hale County,8.8,Texas,Hale County,2012.0,14.19
2618,48191,Texas,Hall County,12.0,Texas,Hall County,2012.0,14.42
2619,48193,Texas,Hamilton County,11.4,Texas,Hamilton County,2012.0,17.23
2620,48195,Texas,Hansford County,9.3,Texas,Hansford County,2012.0,13.31
2621,48197,Texas,Hardeman County,11.0,Texas,Hardeman County,2012.0,15.76
2622,48199,Texas,Hardin County,9.7,Texas,Hardin County,2012.0,18.34
2623,48201,Texas,Harris County,10.1,Texas,Harris County,2012.0,11.21
2624,48203,Texas,Harrison County,12.7,Texas,Harrison County,2012.0,16.64
2625,48205,Texas,Hartley County,9.4,Texas,Hartley County,2012.0,15.01
2626,48207,Texas,Haskell County,10.0,Texas,Haskell County,2012.0,15.62
2627,48209,Texas,Hays County,8.9,Texas,Hays County,2012.0,9.91
2628,48211,Texas,Hemphill County,9.4,Texas,Hemphill County,2012.0,16.19
2629,48213,Texas,Henderson County,10.4,Texas,Henderson County,2012.0,19.76
2630,48215,Texas,Hidalgo County,9.7,Texas,Hidalgo County,2012.0,8.09
2631,48217,Texas,Hill County,11.1,Texas,Hill County,2012.0,16.29
2632,48219,Texas,Hockley County,9.5,Texas,Hockley County,2012.0,12.97
2633,48221,Texas,Hood County,11.4,Texas,Hood County,2012.0,16.52
2634,48223,Texas,Hopkins County,11.3,Texas,Hopkins County,2012.0,17.58
2635,48225,Texas,Houston County,11.3,Texas,Houston County,2012.0,17.69
2636,48227,Texas,Howard County,10.2,Texas,Howard County,2012.0,17.55
2637,48229,Texas,Hudspeth County,10.7,Texas,Hudspeth County,2012.0,11.87
2638,48231,Texas,Hunt County,11.1,Texas,Hunt County,2012.0,17.46
2639,48233,Texas,Hutchinson County,10.4,Texas,Hutchinson County,2012.0,18.16
2640,48235,Texas,Irion County,10.3,Texas,Irion County,2012.0,16.46
2641,48237,Texas,Jack County,9.1,Texas,Jack County,2012.0,19.33
2642,48239,Texas,Jackson County,10.7,Texas,Jackson County,2012.0,14.75
2643,48241,Texas,Jasper County,12.8,Texas,Jasper County,2012.0,18.42
2644,48243,Texas,Jeff Davis County,12.0,Texas,Jeff Davis County,2012.0,10.79
2645,48245,Texas,Jefferson County,12.9,Texas,Jefferson County,2012.0,16.06
2646,48247,Texas,Jim Hogg County,10.0,Texas,Jim Hogg County,2012.0,10.27
2647,48249,Texas,Jim Wells County,9.3,Texas,Jim Wells County,2012.0,11.4
2648,48251,Texas,Johnson County,9.2,Texas,Johnson County,2012.0,17.14
2649,48253,Texas,Jones County,9.6,Texas,Jones County,2012.0,18.83
2650,48255,Texas,Karnes County,8.9,Texas,Karnes County,2012.0,14.56
2651,48257,Texas,Kaufman County,10.3,Texas,Kaufman County,2012.0,16.28
2652,48259,Texas,Kendall County,8.6,Texas,Kendall County,2012.0,10.03
2653,48261,Texas,Kenedy County,10.4,Texas,Kenedy County,2012.0,8.23
2654,48263,Texas,Kent County,11.6,Texas,Kent County,2012.0,12.89
2655,48265,Texas,Kerr County,13.4,Texas,Kerr County,2012.0,12.97
2656,48267,Texas,Kimble County,11.6,Texas,Kimble County,2012.0,15.63
2657,48269,Texas,King County,10.2,Texas,King County,2012.0,12.81
2658,48271,Texas,Kinney County,10.3,Texas,Kinney County,2012.0,13.19
2659,48273,Texas,Kleberg County,8.7,Texas,Kleberg County,2012.0,9.99
2660,48275,Texas,Knox County,11.3,Texas,Knox County,2012.0,14.89
2661,48277,Texas,Lamar County,12.4,Texas,Lamar County,2012.0,17.65
2662,48279,Texas,Lamb County,11.0,Texas,Lamb County,2012.0,13.65
2663,48281,Texas,Lampasas County,9.9,Texas,Lampasas County,2012.0,15.21
2664,48283,Texas,La Salle County,7.9,Texas,La Salle County,2012.0,13.48
2665,48285,Texas,Lavaca County,11.2,Texas,Lavaca County,2012.0,15.42
2666,48287,Texas,Lee County,11.3,Texas,Lee County,2012.0,15.47
2667,48289,Texas,Leon County,13.3,Texas,Leon County,2012.0,17.37
2668,48291,Texas,Liberty County,11.1,Texas,Liberty County,2012.0,18.74
2669,48293,Texas,Limestone County,11.9,Texas,Limestone County,2012.0,16.92
2670,48295,Texas,Lipscomb County,9.4,Texas,Lipscomb County,2012.0,13.16
2671,48297,Texas,Live Oak County,10.7,Texas,Live Oak County,2012.0,14.28
2672,48299,Texas,Llano County,12.0,Texas,Llano County,2012.0,17.88
2673,48301,Texas,Loving County,9.7,Texas,Loving County,2012.0,20.62
2674,48303,Texas,Lubbock County,7.8,Texas,Lubbock County,2012.0,13.66
2675,48305,Texas,Lynn County,10.7,Texas,Lynn County,2012.0,13.67
2676,48307,Texas,McCulloch County,10.8,Texas,McCulloch County,2012.0,15.61
2677,48309,Texas,McLennan County,9.9,Texas,McLennan County,2012.0,14.4
2678,48311,Texas,McMullen County,11.2,Texas,McMullen County,2012.0,17.42
2679,48313,Texas,Madison County,9.8,Texas,Madison County,2012.0,17.95
2680,48315,Texas,Marion County,14.4,Texas,Marion County,2012.0,18.5
2681,48317,Texas,Martin County,8.5,Texas,Martin County,2012.0,14.55
2682,48319,Texas,Mason County,11.8,Texas,Mason County,2012.0,11.69
2683,48321,Texas,Matagorda County,11.8,Texas,Matagorda County,2012.0,14.12
2684,48323,Texas,Maverick County,9.7,Texas,Maverick County,2012.0,9.24
2685,48325,Texas,Medina County,12.0,Texas,Medina County,2012.0,11.89
2686,48327,Texas,Menard County,12.5,Texas,Menard County,2012.0,13.97
2687,48329,Texas,Midland County,7.6,Texas,Midland County,2012.0,13.69
2688,48331,Texas,Milam County,11.2,Texas,Milam County,2012.0,16.02
2689,48333,Texas,Mills County,11.0,Texas,Mills County,2012.0,14.84
2690,48335,Texas,Mitchell County,9.0,Texas,Mitchell County,2012.0,16.58
2691,48337,Texas,Montague County,10.6,Texas,Montague County,2012.0,18.03
2692,48339,Texas,Montgomery County,8.4,Texas,Montgomery County,2012.0,13.14
2693,48341,Texas,Moore County,8.7,Texas,Moore County,2012.0,14.17
2694,48343,Texas,Morris County,12.6,Texas,Morris County,2012.0,16.64
2695,48345,Texas,Motley County,11.3,Texas,Motley County,2012.0,13.92
2696,48347,Texas,Nacogdoches County,13.3,Texas,Nacogdoches County,2012.0,14.34
2697,48349,Texas,Navarro County,10.3,Texas,Navarro County,2012.0,16.35
2698,48351,Texas,Newton County,12.1,Texas,Newton County,2012.0,19.55
2699,48353,Texas,Nolan County,10.8,Texas,Nolan County,2012.0,16.04
2700,48355,Texas,Nueces County,11.9,Texas,Nueces County,2012.0,12.26
2701,48357,Texas,Ochiltree County,9.7,Texas,Ochiltree County,2012.0,15.16
2702,48359,Texas,Oldham County,9.9,Texas,Oldham County,2012.0,13.24
2703,48361,Texas,Orange County,11.5,Texas,Orange County,2012.0,20.2
2704,48363,Texas,Palo Pinto County,11.1,Texas,Palo Pinto County,2012.0,18.39
2705,48365,Texas,Panola County,12.0,Texas,Panola County,2012.0,19.44
2706,48367,Texas,Parker County,8.7,Texas,Parker County,2012.0,15.24
2707,48369,Texas,Parmer County,10.1,Texas,Parmer County,2012.0,12.99
2708,48371,Texas,Pecos County,9.6,Texas,Pecos County,2012.0,13.35
2709,48373,Texas,Polk County,11.5,Texas,Polk County,2012.0,19.19
2710,48375,Texas,Potter County,9.6,Texas,Potter County,2012.0,16.49
2711,48377,Texas,Presidio County,11.7,Texas,Presidio County,2012.0,8.41
2712,48379,Texas,Rains County,13.6,Texas,Rains County,2012.0,19.82
2713,48381,Texas,Randall County,8.5,Texas,Randall County,2012.0,12.85
2714,48383,Texas,Reagan County,8.8,Texas,Reagan County,2012.0,14.64
2715,48385,Texas,Real County,12.1,Texas,Real County,2012.0,13.28
2716,48387,Texas,Red River County,15.0,Texas,Red River County,2012.0,18.89
2717,48389,Texas,Reeves County,8.3,Texas,Reeves County,2012.0,13.7
2718,48391,Texas,Refugio County,11.5,Texas,Refugio County,2012.0,13.87
2719,48393,Texas,Roberts County,10.3,Texas,Roberts County,2012.0,10.48
2720,48395,Texas,Robertson County,12.1,Texas,Robertson County,2012.0,15.89
2721,48397,Texas,Rockwall County,9.6,Texas,Rockwall County,2012.0,11.61
2722,48399,Texas,Runnels County,12.0,Texas,Runnels County,2012.0,15.66
2723,48401,Texas,Rusk County,14.7,Texas,Rusk County,2012.0,17.48
2724,48403,Texas,Sabine County,12.5,Texas,Sabine County,2012.0,18.83
2725,48405,Texas,San Augustine County,15.3,Texas,San Augustine County,2012.0,20.02
2726,48407,Texas,San Jacinto County,12.5,Texas,San Jacinto County,2012.0,18.59
2727,48409,Texas,San Patricio County,9.3,Texas,San Patricio County,2012.0,13.71
2728,48411,Texas,San Saba County,10.7,Texas,San Saba County,2012.0,16.38
2729,48413,Texas,Schleicher County,9.5,Texas,Schleicher County,2012.0,11.19
2730,48415,Texas,Scurry County,9.2,Texas,Scurry County,2012.0,15.99
2731,48417,Texas,Shackelford County,10.0,Texas,Shackelford County,2012.0,14.75
2732,48419,Texas,Shelby County,11.8,Texas,Shelby County,2012.0,16.84
2733,48421,Texas,Sherman County,9.3,Texas,Sherman County,2012.0,11.24
2734,48423,Texas,Smith County,11.0,Texas,Smith County,2012.0,14.77
2735,48425,Texas,Somervell County,10.3,Texas,Somervell County,2012.0,12.03
2736,48427,Texas,Starr County,8.8,Texas,Starr County,2012.0,9.98
2737,48429,Texas,Stephens County,9.7,Texas,Stephens County,2012.0,18.18
2738,48431,Texas,Sterling County,9.9,Texas,Sterling County,2012.0,11.82
2739,48433,Texas,Stonewall County,11.5,Texas,Stonewall County,2012.0,11.85
2740,48435,Texas,Sutton County,9.8,Texas,Sutton County,2012.0,12.83
2741,48437,Texas,Swisher County,9.6,Texas,Swisher County,2012.0,13.73
2742,48439,Texas,Tarrant County,10.4,Texas,Tarrant County,2012.0,13.04
2743,48441,Texas,Taylor County,9.1,Texas,Taylor County,2012.0,14.89
2744,48443,Texas,Terrell County,11.3,Texas,Terrell County,2012.0,12.71
2745,48445,Texas,Terry County,9.3,Texas,Terry County,2012.0,15.81
2746,48447,Texas,Throckmorton County,11.0,Texas,Throckmorton County,2012.0,15.95
2747,48449,Texas,Titus County,10.6,Texas,Titus County,2012.0,14.99
2748,48451,Texas,Tom Green County,10.6,Texas,Tom Green County,2012.0,14.26
2749,48453,Texas,Travis County,6.7,Texas,Travis County,2012.0,9.22
2750,48455,Texas,Trinity County,13.9,Texas,Trinity County,2012.0,20.42
2751,48457,Texas,Tyler County,11.2,Texas,Tyler County,2012.0,19.84
2752,48459,Texas,Upshur County,12.3,Texas,Upshur County,2012.0,18.25
2753,48461,Texas,Upton County,9.6,Texas,Upton County,2012.0,12.68
2754,48463,Texas,Uvalde County,9.4,Texas,Uvalde County,2012.0,11.3
2755,48465,Texas,Val Verde County,8.8,Texas,Val Verde County,2012.0,11.14
2756,48467,Texas,Van Zandt County,10.5,Texas,Van Zandt County,2012.0,20.0
2757,48469,Texas,Victoria County,10.4,Texas,Victoria County,2012.0,14.17
2758,48471,Texas,Walker County,9.4,Texas,Walker County,2012.0,16.08
2759,48473,Texas,Waller County,11.5,Texas,Waller County,2012.0,13.03
2760,48475,Texas,Ward County,10.7,Texas,Ward County,2012.0,16.11
2761,48477,Texas,Washington County,11.9,Texas,Washington County,2012.0,13.93
2762,48479,Texas,Webb County,7.7,Texas,Webb County,2012.0,8.66
2763,48481,Texas,Wharton County,10.5,Texas,Wharton County,2012.0,14.78
2764,48483,Texas,Wheeler County,10.7,Texas,Wheeler County,2012.0,13.85
2765,48485,Texas,Wichita County,12.9,Texas,Wichita County,2012.0,16.63
2766,48487,Texas,Wilbarger County,11.3,Texas,Wilbarger County,2012.0,16.7
2767,48489,Texas,Willacy County,9.6,Texas,Willacy County,2012.0,9.81
2768,48491,Texas,Williamson County,7.5,Texas,Williamson County,2012.0,9.9
2769,48493,Texas,Wilson County,10.3,Texas,Wilson County,2012.0,12.65
2770,48495,Texas,Winkler County,8.8,Texas,Winkler County,2012.0,17.64
2771,48497,Texas,Wise County,11.5,Texas,Wise County,2012.0,16.43
2772,48499,Texas,Wood County,11.9,Texas,Wood County,2012.0,18.23
2773,48501,Texas,Yoakum County,9.0,Texas,Yoakum County,2012.0,12.83
2774,48503,Texas,Young County,13.0,Texas,Young County,2012.0,18.49
2775,48505,Texas,Zapata County,8.6,Texas,Zapata County,2012.0,10.1
2776,48507,Texas,Zavala County,8.4,Texas,Zavala County,2012.0,10.12
2777,49001,Utah,Beaver County,7.0,Utah,Beaver County,2012.0,15.46
2778,49003,Utah,Box Elder County,7.3,Utah,Box Elder County,2012.0,10.54
2779,49005,Utah,Cache County,4.8,Utah,Cache County,2012.0,8.09
2780,49007,Utah,Carbon County,8.2,Utah,Carbon County,2012.0,13.65
2781,49009,Utah,Daggett County,7.3,Utah,Daggett County,2012.0,14.18
2782,49011,Utah,Davis County,6.1,Utah,Davis County,2012.0,7.16
2783,49013,Utah,Duchesne County,6.7,Utah,Duchesne County,2012.0,11.92
2784,49015,Utah,Emery County,8.2,Utah,Emery County,2012.0,15.07
2785,49017,Utah,Garfield County,8.1,Utah,Garfield County,2012.0,13.61
2786,49019,Utah,Grand County,6.5,Utah,Grand County,2012.0,15.18
2787,49021,Utah,Iron County,5.7,Utah,Iron County,2012.0,11.38
2788,49023,Utah,Juab County,7.4,Utah,Juab County,2012.0,12.81
2789,49025,Utah,Kane County,7.8,Utah,Kane County,2012.0,11.06
2790,49027,Utah,Millard County,7.6,Utah,Millard County,2012.0,13.89
2791,49029,Utah,Morgan County,5.6,Utah,Morgan County,2012.0,8.49
2792,49031,Utah,Piute County,7.4,Utah,Piute County,2012.0,14.53
2793,49033,Utah,Rich County,6.9,Utah,Rich County,2012.0,12.59
2794,49035,Utah,Salt Lake County,6.2,Utah,Salt Lake County,2012.0,9.11
2795,49037,Utah,San Juan County,12.6,Utah,San Juan County,2012.0,16.33
2796,49039,Utah,Sanpete County,6.3,Utah,Sanpete County,2012.0,11.61
2797,49041,Utah,Sevier County,7.0,Utah,Sevier County,2012.0,14.79
2798,49043,Utah,Summit County,3.4,Utah,Summit County,2012.0,6.97
2799,49045,Utah,Tooele County,9.2,Utah,Tooele County,2012.0,11.17
2800,49047,Utah,Uintah County,8.0,Utah,Uintah County,2012.0,16.11
2801,49049,Utah,Utah County,5.4,Utah,Utah County,2012.0,5.75
2802,49051,Utah,Wasatch County,4.9,Utah,Wasatch County,2012.0,7.0
2803,49053,Utah,Washington County,6.4,Utah,Washington County,2012.0,11.54
2804,49055,Utah,Wayne County,7.5,Utah,Wayne County,2012.0,12.21
2805,49057,Utah,Weber County,7.4,Utah,Weber County,2012.0,11.73
2806,50001,Vermont,Addison County,6.8,Vermont,Addison County,2012.0,11.79
2807,50003,Vermont,Bennington County,6.7,Vermont,Bennington County,2012.0,13.81
2808,50005,Vermont,Caledonia County,7.0,Vermont,Caledonia County,2012.0,14.15
2809,50007,Vermont,Chittenden County,5.0,Vermont,Chittenden County,2012.0,10.0
2810,50009,Vermont,Essex County,9.6,Vermont,Essex County,2012.0,15.8
2811,50011,Vermont,Franklin County,7.6,Vermont,Franklin County,2012.0,15.74
2812,50013,Vermont,Grand Isle County,6.9,Vermont,Grand Isle County,2012.0,12.22
2813,50015,Vermont,Lamoille County,5.3,Vermont,Lamoille County,2012.0,11.83
2814,50017,Vermont,Orange County,7.1,Vermont,Orange County,2012.0,13.36
2815,50019,Vermont,Orleans County,7.8,Vermont,Orleans County,2012.0,16.92
2816,50021,Vermont,Rutland County,7.8,Vermont,Rutland County,2012.0,14.42
2817,50023,Vermont,Washington County,6.2,Vermont,Washington County,2012.0,11.97
2818,50025,Vermont,Windham County,6.3,Vermont,Windham County,2012.0,12.44
2819,50027,Vermont,Windsor County,7.5,Vermont,Windsor County,2012.0,12.23
2820,51001,Virginia,Accomack County,13.7,Virginia,Accomack County,2012.0,16.62
2821,51003,Virginia,Albemarle County,5.6,Virginia,Albemarle County,2012.0,9.26
2822,51005,Virginia,Alleghany County,9.9,Virginia,Alleghany County,2012.0,19.38
2823,51007,Virginia,Amelia County,12.3,Virginia,Amelia County,2012.0,18.4
2824,51009,Virginia,Amherst County,11.3,Virginia,Amherst County,2012.0,19.58
2825,51011,Virginia,Appomattox County,11.1,Virginia,Appomattox County,2012.0,18.44
2826,51013,Virginia,Arlington County,4.0,Virginia,Arlington County,2012.0,6.39
2827,51015,Virginia,Augusta County,9.9,,,,
2828,51017,Virginia,Bath County,8.7,Virginia,Bath County,2012.0,19.37
2829,51019,Virginia,Bedford County,11.3,,,,
2830,51021,Virginia,Bland County,9.1,Virginia,Bland County,2012.0,20.65
2831,51023,Virginia,Botetourt County,8.9,Virginia,Botetourt County,2012.0,16.79
2832,51025,Virginia,Brunswick County,12.1,Virginia,Brunswick County,2012.0,19.48
2833,51027,Virginia,Buchanan County,9.7,Virginia,Buchanan County,2012.0,23.18
2834,51029,Virginia,Buckingham County,12.9,Virginia,Buckingham County,2012.0,18.83
2835,51031,Virginia,Campbell County,9.2,Virginia,Campbell County,2012.0,19.77
2836,51033,Virginia,Caroline County,11.1,Virginia,Caroline County,2012.0,17.37
2837,51035,Virginia,Carroll County,11.5,Virginia,Carroll County,2012.0,20.52
2838,51036,Virginia,Charles City County,16.1,Virginia,Charles City County,2012.0,18.22
2839,51037,Virginia,Charlotte County,11.1,Virginia,Charlotte County,2012.0,18.63
2840,51041,Virginia,Chesterfield County,9.0,Virginia,Chesterfield County,2012.0,13.26
2841,51043,Virginia,Clarke County,9.3,Virginia,Clarke County,2012.0,13.4
2842,51045,Virginia,Craig County,8.9,Virginia,Craig County,2012.0,19.15
2843,51047,Virginia,Culpeper County,9.2,Virginia,Culpeper County,2012.0,16.15
2844,51049,Virginia,Cumberland County,15.8,Virginia,Cumberland County,2012.0,17.49
2845,51051,Virginia,Dickenson County,9.3,Virginia,Dickenson County,2012.0,22.79
2846,51053,Virginia,Dinwiddie County,12.1,Virginia,Dinwiddie County,2012.0,19.42
2847,51057,Virginia,Essex County,13.6,Virginia,Essex County,2012.0,17.7
2848,51059,Virginia,Fairfax County,6.0,,,,
2849,51061,Virginia,Fauquier County,9.2,Virginia,Fauquier County,2012.0,13.93
2850,51063,Virginia,Floyd County,8.6,Virginia,Floyd County,2012.0,17.73
2851,51065,Virginia,Fluvanna County,9.6,Virginia,Fluvanna County,2012.0,15.27
2852,51067,Virginia,Franklin County,8.9,Virginia,Franklin County,2012.0,17.69
2853,51069,Virginia,Frederick County,7.6,Virginia,Frederick County,2012.0,16.39
2854,51071,Virginia,Giles County,9.9,Virginia,Giles County,2012.0,20.4
2855,51073,Virginia,Gloucester County,10.0,Virginia,Gloucester County,2012.0,17.0
2856,51075,Virginia,Goochland County,10.8,Virginia,Goochland County,2012.0,12.74
2857,51077,Virginia,Grayson County,8.9,Virginia,Grayson County,2012.0,21.04
2858,51079,Virginia,Greene County,7.9,Virginia,Greene County,2012.0,17.46
2859,51081,Virginia,Greensville County,12.9,Virginia,Greensville County,2012.0,19.94
2860,51083,Virginia,Halifax County,15.2,Virginia,Halifax County,2012.0,19.03
2861,51085,Virginia,Hanover County,8.7,Virginia,Hanover County,2012.0,13.87
2862,51087,Virginia,Henrico County,8.8,Virginia,Henrico County,2012.0,12.38
2863,51089,Virginia,Henry County,15.0,Virginia,Henry County,2012.0,20.01
2864,51091,Virginia,Highland County,10.4,Virginia,Highland County,2012.0,17.2
2865,51093,Virginia,Isle of Wight County,11.4,Virginia,Isle of Wight County,2012.0,14.94
2866,51095,Virginia,James City County,9.3,Virginia,James City County,2012.0,11.48
2867,51097,Virginia,King and Queen County,11.2,Virginia,King and Queen County,2012.0,18.33
2868,51099,Virginia,King George County,8.6,Virginia,King George County,2012.0,13.02
2869,51101,Virginia,King William County,10.4,Virginia,King William County,2012.0,17.43
2870,51103,Virginia,Lancaster County,12.4,Virginia,Lancaster County,2012.0,15.19
2871,51105,Virginia,Lee County,10.4,Virginia,Lee County,2012.0,21.3
2872,51107,Virginia,Loudoun County,6.1,Virginia,Loudoun County,2012.0,7.36
2873,51109,Virginia,Louisa County,12.0,Virginia,Louisa County,2012.0,17.72
2874,51111,Virginia,Lunenburg County,11.2,Virginia,Lunenburg County,2012.0,20.18
